GT,MTurk_Label,dataset,image,x,y
0,0,R2_M1_T1_7,img_1170.jpg,500.3482360839844,246.0304107666016
1,1,R2_M1_T1_7,img_1215.jpg,504.3034362792969,226.1170196533203
1,1,R2_M1_T1_7,img_1260.jpg,526.752685546875,240.8796844482422
1,1,R2_M1_T1_7,img_1305.jpg,472.7052307128906,229.6477508544922
1,1,R2_M1_T1_7,img_1350.jpg,534.0328369140625,210.12591552734372
0,0,R2_M1_T1_7,img_1395.jpg,516.306640625,173.9170379638672
1,1,R2_M1_T1_7,img_1440.jpg,518.3346557617188,186.85421752929688
1,1,R2_M1_T1_7,img_1485.jpg,521.1817016601562,231.7574920654297
1,1,R2_M1_T1_7,img_1530.jpg,520.0094604492188,216.3168029785156
1,1,R2_M1_T1_7,img_1575.jpg,513.3807373046875,195.55552673339844
0,0,R2_M1_T1_7,img_1620.jpg,546.7444458007812,221.4317626953125
1,1,R2_M1_T1_7,img_1665.jpg,546.418701171875,216.68701171875
1,1,R2_M1_T1_7,img_1710.jpg,547.6961059570312,157.86029052734375
1,1,R2_M1_T1_7,img_1755.jpg,528.853515625,290.37646484375
1,1,R2_M1_T1_7,img_1800.jpg,522.8605346679688,215.84860229492188
1,1,R2_M1_T1_7,img_1845.jpg,569.3125,239.91148376464844
0,1,R2_M1_T1_7,img_1890.jpg,526.3526611328125,236.4788055419922
1,1,R2_M1_T1_7,img_1935.jpg,547.449951171875,207.80618286132807
1,1,R2_M1_T1_7,img_1980.jpg,559.232666015625,212.14947509765625
1,1,R2_M1_T1_7,img_2025.jpg,497.7856750488281,251.54031372070312
1,1,R2_M1_T1_7,img_2070.jpg,499.8288269042969,137.60960388183594
1,1,R2_M1_T1_7,img_2115.jpg,514.541748046875,206.17958068847656
1,1,R2_M1_T1_7,img_2160.jpg,500.88232421875,182.28054809570312
1,1,R2_M1_T1_7,img_2205.jpg,484.8587341308594,244.7209930419922
1,1,R2_M1_T1_7,img_2250.jpg,495.9068603515625,203.4526214599609
0,0,R2_M1_T1_7,img_2295.jpg,469.6451721191406,183.400146484375
0,0,R2_M1_T1_7,img_2340.jpg,470.8282775878906,183.5223846435547
1,1,R2_M1_T1_7,img_2385.jpg,466.6269836425781,242.58648681640625
1,1,R2_M1_T1_7,img_2430.jpg,489.8975524902344,230.78228759765625
1,1,R2_M1_T1_7,img_2475.jpg,485.2498168945313,170.48817443847656
0,0,R2_M1_T1_7,img_2520.jpg,446.8520202636719,176.49818420410156
1,1,R2_M1_T1_7,img_2565.jpg,424.6145935058594,197.64244079589844
1,1,R2_M1_T1_7,img_2610.jpg,434.69281005859375,199.11587524414065
0,0,R2_M1_T1_7,img_2655.jpg,423.5921630859375,193.7511138916016
1,1,R2_M1_T1_7,img_2700.jpg,418.5571899414063,213.1578826904297
1,1,R2_M1_T1_7,img_2745.jpg,442.6567077636719,153.29347229003906
0,0,R2_M1_T1_7,img_2790.jpg,476.2366943359375,253.5131072998047
1,1,R2_M1_T1_7,img_2835.jpg,439.7572021484375,228.4800567626953
0,0,R2_M1_T1_7,img_2880.jpg,468.43603515625,237.46299743652344
1,1,R2_M1_T1_7,img_2925.jpg,519.4242553710938,187.78338623046875
1,1,R2_M1_T1_7,img_2970.jpg,522.4686279296875,176.86282348632812
0,0,R2_M1_T1_3,img_0.jpg,487.5298767089844,253.98541259765625
0,0,R2_M1_T1_3,img_45.jpg,484.1674499511719,254.62155151367188
1,0,R2_M1_T1_3,img_90.jpg,520.1509399414062,272.0384521484375
1,1,R2_M1_T1_3,img_135.jpg,516.890380859375,236.3366241455078
1,1,R2_M1_T1_3,img_180.jpg,525.193115234375,241.68359375
1,1,R2_M1_T1_3,img_225.jpg,515.9458618164062,246.707763671875
1,1,R2_M1_T1_3,img_270.jpg,485.9321899414063,237.21029663085935
1,1,R2_M1_T1_3,img_315.jpg,441.27239990234375,268.3388977050781
1,1,R2_M1_T1_3,img_360.jpg,459.1157836914063,257.4285583496094
1,1,R2_M1_T1_3,img_405.jpg,487.9680480957031,267.07635498046875
1,1,R2_M1_T1_3,img_450.jpg,483.82720947265625,214.72288513183597
1,1,R2_M1_T1_3,img_495.jpg,448.7984619140625,217.02735900878903
1,1,R2_M1_T1_3,img_540.jpg,473.7098083496094,213.89892578125
1,1,R2_M1_T1_3,img_585.jpg,486.6891174316406,218.6314392089844
1,1,R2_M1_T1_3,img_630.jpg,494.1179809570313,185.20216369628903
1,0,R2_M1_T1_3,img_675.jpg,462.9935302734375,270.6195373535156
1,1,R2_M1_T1_3,img_720.jpg,446.6523132324219,226.5644073486328
1,1,R2_M1_T1_3,img_765.jpg,488.1275939941406,227.9557342529297
0,0,R2_M1_T1_3,img_810.jpg,463.3193664550781,269.2369689941406
1,1,R2_M1_T1_3,img_855.jpg,490.8150634765625,252.9032745361328
1,1,R2_M1_T1_3,img_900.jpg,536.59814453125,236.42205810546875
1,1,R2_M1_T1_3,img_945.jpg,498.8336486816406,233.76953125
1,1,R2_M1_T1_3,img_990.jpg,489.1730041503906,218.62887573242188
1,1,R2_M1_T1_3,img_1035.jpg,493.5296325683594,239.3367156982422
1,1,R2_M1_T1_3,img_1080.jpg,420.1927795410156,266.0006408691406
1,1,R2_M1_T1_3,img_1125.jpg,447.7681274414063,235.562744140625
1,1,R2_M1_T1_3,img_1170.jpg,497.5525207519531,197.33279418945312
1,1,R2_M1_T1_3,img_1215.jpg,500.3763122558594,261.5474853515625
1,1,R2_M1_T1_3,img_1260.jpg,512.421630859375,246.99264526367188
1,1,R2_M1_T1_3,img_1305.jpg,518.3967895507812,248.9175720214844
1,0,R2_M1_T1_3,img_1350.jpg,447.6043090820313,265.80145263671875
1,1,R2_M1_T1_3,img_1395.jpg,499.7633666992188,240.8775634765625
1,1,R2_M1_T1_3,img_1440.jpg,461.3650817871094,236.25942993164065
1,1,R2_M1_T1_3,img_1485.jpg,478.85302734375,278.6227722167969
1,1,R2_M1_T1_3,img_1530.jpg,540.254638671875,231.74069213867188
1,1,R2_M1_T1_3,img_1575.jpg,491.7931213378906,238.89044189453125
1,1,R2_M1_T1_3,img_1620.jpg,507.0307922363281,215.97088623046875
1,1,R2_M1_T1_3,img_1665.jpg,506.0198364257813,236.13116455078125
1,1,R2_M1_T1_3,img_1710.jpg,496.81146240234375,234.6957244873047
0,0,R2_M1_T1_3,img_1755.jpg,524.5885620117188,270.6456604003906
1,1,R2_M1_T1_3,img_1800.jpg,518.442138671875,238.6374664306641
1,1,R2_M1_T1_3,img_1845.jpg,526.1238403320312,230.6250457763672
0,0,R2_M1_T1_3,img_1890.jpg,516.1030883789062,232.5504150390625
1,1,R2_M1_T1_3,img_1935.jpg,477.0550537109375,239.91848754882807
1,1,R2_M1_T1_3,img_1980.jpg,494.2878112792969,205.43505859375
0,0,R2_M1_T1_3,img_2025.jpg,501.7854919433594,227.0885772705078
1,1,R2_M1_T1_3,img_2070.jpg,445.4877624511719,261.5845031738281
1,1,R2_M1_T1_3,img_2115.jpg,452.5130004882813,215.4855194091797
1,1,R2_M1_T1_3,img_2160.jpg,502.0873107910156,226.15306091308597
1,0,R2_M1_T1_3,img_2205.jpg,498.6025695800781,263.4244079589844
1,1,R2_M1_T1_3,img_2250.jpg,481.5516052246094,235.6436920166016
0,1,R2_M1_T1_3,img_2295.jpg,481.4560241699219,258.9344787597656
1,1,R2_M1_T1_3,img_2340.jpg,466.025146484375,269.05010986328125
1,1,R2_M1_T1_3,img_2385.jpg,499.1142272949219,231.68746948242188
1,1,R2_M1_T1_3,img_2430.jpg,484.6784362792969,288.3206787109375
1,1,R2_M1_T1_3,img_2475.jpg,487.0782165527344,249.1807403564453
1,1,R2_M1_T1_3,img_2520.jpg,501.92425537109375,204.48272705078125
1,1,R2_M1_T1_3,img_2565.jpg,509.3114013671875,234.6800537109375
1,1,R2_M1_T1_3,img_2610.jpg,481.4240417480469,225.84991455078125
1,1,R2_M1_T1_3,img_2655.jpg,503.2496337890625,216.2557373046875
1,0,R2_M1_T1_3,img_2700.jpg,515.0593872070312,257.32080078125
1,1,R2_M1_T1_3,img_2745.jpg,499.3337097167969,253.4118804931641
1,1,R2_M1_T1_3,img_2790.jpg,489.6359252929688,250.7446136474609
1,1,R2_M1_T1_3,img_2835.jpg,500.1851501464844,233.4483642578125
1,1,R2_M1_T1_3,img_2880.jpg,487.078125,233.7599029541016
1,1,R2_M1_T1_3,img_2925.jpg,450.4217529296875,272.4068908691406
1,1,R2_M1_T1_3,img_2970.jpg,458.908447265625,209.89073181152344
0,0,R2_M1_T1_5,img_0.jpg,500.40185546875,229.78668212890625
0,0,R2_M1_T1_5,img_45.jpg,497.1959228515625,230.50860595703125
0,0,R2_M1_T1_5,img_90.jpg,494.90472412109375,231.4384765625
0,0,R2_M1_T1_5,img_135.jpg,507.2251281738281,220.2695159912109
0,0,R2_M1_T1_5,img_180.jpg,517.1151733398438,221.0612335205078
1,1,R2_M1_T1_5,img_225.jpg,478.406982421875,262.4571533203125
1,1,R2_M1_T1_5,img_270.jpg,508.5957336425781,296.9303283691406
1,1,R2_M1_T1_5,img_315.jpg,455.532958984375,260.4843139648437
1,1,R2_M1_T1_5,img_360.jpg,489.59088134765625,282.487548828125
1,1,R2_M1_T1_5,img_405.jpg,522.98291015625,241.41720581054688
1,1,R2_M1_T1_5,img_450.jpg,516.204833984375,228.20343017578125
1,1,R2_M1_T1_5,img_495.jpg,536.0457763671875,234.2989959716797
1,1,R2_M1_T1_5,img_540.jpg,492.702392578125,218.81637573242188
1,1,R2_M1_T1_5,img_585.jpg,498.5048522949219,181.7698211669922
0,0,R2_M1_T1_5,img_630.jpg,515.7117309570312,238.2470703125
1,1,R2_M1_T1_5,img_675.jpg,492.871337890625,211.9486541748047
1,1,R2_M1_T1_5,img_720.jpg,441.7047119140625,200.52479553222656
1,1,R2_M1_T1_5,img_765.jpg,505.73248291015625,229.23272705078125
0,1,R2_M1_T1_5,img_810.jpg,485.8976745605469,193.2995758056641
0,1,R2_M1_T1_5,img_810.jpg,485.8976745605469,193.2995758056641
1,1,R2_M1_T1_5,img_855.jpg,485.6631164550781,263.980712890625
1,1,R2_M1_T1_5,img_900.jpg,493.9929809570313,221.0195159912109
1,1,R2_M1_T1_5,img_945.jpg,506.2306213378906,207.05848693847656
1,1,R2_M1_T1_5,img_990.jpg,489.9865417480469,214.2020568847656
1,1,R2_M1_T1_5,img_1035.jpg,489.98089599609375,242.79747009277344
1,1,R2_M1_T1_5,img_1080.jpg,513.093994140625,287.002685546875
1,1,R2_M1_T1_5,img_1125.jpg,501.7409362792969,211.4250030517578
1,1,R2_M1_T1_5,img_1170.jpg,553.8964233398438,217.0516815185547
1,1,R2_M1_T1_5,img_1215.jpg,535.91015625,190.5704498291016
1,0,R2_M1_T1_5,img_1260.jpg,508.35833740234375,263.0406494140625
1,1,R2_M1_T1_5,img_1305.jpg,551.5531616210938,219.32249450683597
0,1,R2_M1_T1_5,img_1350.jpg,500.4223937988281,219.22950744628903
1,1,R2_M1_T1_5,img_1395.jpg,486.6289367675781,237.9705047607422
1,1,R2_M1_T1_5,img_1440.jpg,502.4317321777344,175.61654663085938
1,1,R2_M1_T1_5,img_1485.jpg,486.2066040039063,195.10678100585935
1,1,R2_M1_T1_5,img_1530.jpg,501.6500549316406,187.4879302978516
1,1,R2_M1_T1_5,img_1575.jpg,508.0121765136719,186.2052154541016
0,0,R2_M1_T1_5,img_1620.jpg,488.4751586914063,212.0531768798828
1,1,R2_M1_T1_5,img_1665.jpg,487.0895080566406,284.4096069335937
1,1,R2_M1_T1_5,img_1710.jpg,500.0895690917969,209.0643768310547
1,1,R2_M1_T1_5,img_1755.jpg,544.6968383789062,202.9269256591797
0,0,R2_M1_T1_5,img_1800.jpg,498.4911804199219,241.20703125
1,1,R2_M1_T1_5,img_1845.jpg,498.58990478515625,239.69561767578125
0,0,R2_M1_T1_5,img_1890.jpg,488.42779541015625,214.653076171875
1,1,R2_M1_T1_5,img_1935.jpg,532.6669921875,186.84922790527344
1,1,R2_M1_T1_5,img_1980.jpg,518.1962890625,194.15139770507807
1,1,R2_M1_T1_5,img_2025.jpg,562.2045288085938,209.917236328125
0,0,R2_M1_T1_5,img_2070.jpg,475.4388732910156,240.6482086181641
1,1,R2_M1_T1_5,img_2115.jpg,498.0538330078125,215.297119140625
1,1,R2_M1_T1_5,img_2160.jpg,489.7567443847656,202.41778564453125
1,1,R2_M1_T1_5,img_2205.jpg,500.8512268066406,195.95811462402344
1,1,R2_M1_T1_5,img_2250.jpg,482.5792541503906,249.3485412597656
1,1,R2_M1_T1_5,img_2295.jpg,537.8886108398438,243.4919891357422
1,1,R2_M1_T1_5,img_2340.jpg,513.2244873046875,218.5208282470703
1,1,R2_M1_T1_5,img_2385.jpg,501.2222595214844,212.7200927734375
1,1,R2_M1_T1_5,img_2430.jpg,470.887939453125,207.5079040527344
1,1,R2_M1_T1_5,img_2475.jpg,492.4204711914063,241.3668212890625
1,0,R2_M1_T1_5,img_2520.jpg,505.8773498535156,254.4628753662109
1,1,R2_M1_T1_5,img_2565.jpg,543.5927124023438,216.4997100830078
0,0,R2_M1_T1_5,img_2610.jpg,520.0571899414062,225.86607360839844
1,1,R2_M1_T1_5,img_2655.jpg,485.563232421875,247.1289520263672
1,1,R2_M1_T1_5,img_2700.jpg,486.4071350097656,209.40316772460935
1,1,R2_M1_T1_5,img_2745.jpg,458.8187561035156,217.62181091308597
1,1,R2_M1_T1_5,img_2790.jpg,514.7438354492188,216.72201538085935
1,0,R2_M1_T1_5,img_2835.jpg,474.5452575683594,255.89512634277344
1,1,R2_M1_T1_5,img_2880.jpg,473.9121398925781,195.6305389404297
1,1,R2_M1_T1_5,img_2925.jpg,494.1607666015625,274.72607421875
1,1,R2_M1_T1_5,img_2970.jpg,509.5004577636719,197.79656982421875
0,0,L2_M1_T1_3,img_0.jpg,488.2710266113281,243.4310302734375
0,0,L2_M1_T1_3,img_45.jpg,487.8061218261719,238.8062286376953
1,1,L2_M1_T1_3,img_90.jpg,477.37738037109375,286.3778076171875
1,1,L2_M1_T1_3,img_135.jpg,486.8003845214844,244.88314819335935
1,1,L2_M1_T1_3,img_180.jpg,489.1364135742188,252.0316925048828
1,1,L2_M1_T1_3,img_225.jpg,463.08197021484375,228.5486602783203
1,1,L2_M1_T1_3,img_270.jpg,496.3292541503906,225.9158935546875
1,1,L2_M1_T1_3,img_315.jpg,478.4337158203125,295.300048828125
1,1,L2_M1_T1_3,img_360.jpg,502.8707580566406,252.9421539306641
0,0,L2_M1_T1_3,img_405.jpg,518.4457397460938,252.00079345703125
1,1,L2_M1_T1_3,img_450.jpg,533.0076293945312,220.55059814453125
1,1,L2_M1_T1_3,img_495.jpg,500.82330322265625,200.5714874267578
1,1,L2_M1_T1_3,img_540.jpg,513.012451171875,215.23016357421875
1,1,L2_M1_T1_3,img_585.jpg,513.595947265625,247.35272216796875
1,0,L2_M1_T1_3,img_630.jpg,494.5035095214844,245.6269073486328
1,1,L2_M1_T1_3,img_675.jpg,477.7427368164063,251.62364196777344
1,1,L2_M1_T1_3,img_720.jpg,487.4994201660156,189.7564239501953
1,1,L2_M1_T1_3,img_765.jpg,476.0406494140625,188.33493041992188
0,0,L2_M1_T1_3,img_810.jpg,500.3455505371094,235.4707794189453
1,1,L2_M1_T1_3,img_855.jpg,447.49017333984375,290.06402587890625
0,0,L2_M1_T1_3,img_900.jpg,501.5689392089844,222.61398315429688
0,0,L2_M1_T1_3,img_945.jpg,518.7576293945312,222.3640594482422
1,1,L2_M1_T1_3,img_990.jpg,489.33935546875,232.4461669921875
1,1,L2_M1_T1_3,img_1035.jpg,527.3092651367188,215.28189086914065
1,1,L2_M1_T1_3,img_1080.jpg,517.4434814453125,209.77487182617188
1,1,L2_M1_T1_3,img_1125.jpg,465.5592956542969,241.5637969970703
1,1,L2_M1_T1_3,img_1170.jpg,510.937255859375,238.29840087890625
1,1,L2_M1_T1_3,img_1215.jpg,495.4885559082031,179.3759002685547
0,0,L2_M1_T1_3,img_1260.jpg,478.2780456542969,227.21218872070312
1,1,L2_M1_T1_3,img_1305.jpg,467.2003784179688,184.0482940673828
1,1,L2_M1_T1_3,img_1350.jpg,448.7280883789063,211.60533142089844
0,0,L2_M1_T1_3,img_1395.jpg,512.3677978515625,216.36273193359372
1,1,L2_M1_T1_3,img_1440.jpg,510.9722900390625,246.32774353027344
1,1,L2_M1_T1_3,img_1485.jpg,467.1763916015625,238.13836669921875
1,1,L2_M1_T1_3,img_1530.jpg,533.12060546875,221.75518798828125
1,1,L2_M1_T1_3,img_1575.jpg,564.8758544921875,214.51870727539065
1,1,L2_M1_T1_3,img_1620.jpg,505.8956298828125,236.7760772705078
1,1,L2_M1_T1_3,img_1665.jpg,468.49853515625,277.11187744140625
1,1,L2_M1_T1_3,img_1710.jpg,476.5530700683594,197.01654052734372
1,1,L2_M1_T1_3,img_1755.jpg,522.807861328125,203.51670837402344
0,0,L2_M1_T1_3,img_1800.jpg,510.21875,239.4452667236328
1,1,L2_M1_T1_3,img_1845.jpg,502.98779296875,190.22950744628903
0,1,L2_M1_T1_3,img_1890.jpg,489.7126159667969,234.7296600341797
1,1,L2_M1_T1_3,img_1935.jpg,465.0029602050781,186.50132751464844
1,1,L2_M1_T1_3,img_1980.jpg,441.1954345703125,211.4509429931641
0,1,L2_M1_T1_3,img_2025.jpg,486.2970886230469,216.16748046875
1,1,L2_M1_T1_3,img_2070.jpg,463.6585693359375,278.5569763183594
1,1,L2_M1_T1_3,img_2115.jpg,470.8828125,192.5171661376953
1,1,L2_M1_T1_3,img_2160.jpg,477.8773193359375,190.2515563964844
1,1,L2_M1_T1_3,img_2205.jpg,506.7695617675781,292.688720703125
1,1,L2_M1_T1_3,img_2250.jpg,468.9258728027344,242.28948974609372
0,0,L2_M1_T1_3,img_2295.jpg,511.4035339355469,257.8791198730469
1,1,L2_M1_T1_3,img_2340.jpg,536.0510864257812,216.9288330078125
1,1,L2_M1_T1_3,img_2385.jpg,549.46142578125,211.8710174560547
1,1,L2_M1_T1_3,img_2430.jpg,560.934814453125,201.95501708984372
1,1,L2_M1_T1_3,img_2475.jpg,541.2266845703125,244.68435668945312
1,1,L2_M1_T1_3,img_2520.jpg,489.1785278320313,279.4429626464844
1,1,L2_M1_T1_3,img_2565.jpg,468.2029113769531,216.157470703125
1,0,L2_M1_T1_3,img_2610.jpg,462.1839294433594,239.71522521972656
1,1,L2_M1_T1_3,img_2655.jpg,513.575927734375,214.20480346679688
1,1,L2_M1_T1_3,img_2700.jpg,508.57659912109375,251.2932281494141
1,1,L2_M1_T1_3,img_2745.jpg,517.6023559570312,202.7434844970703
1,1,L2_M1_T1_3,img_2790.jpg,502.5691528320313,188.6731719970703
1,1,L2_M1_T1_3,img_2835.jpg,501.9534301757813,165.56434631347656
1,1,L2_M1_T1_3,img_2880.jpg,492.1727294921875,277.35662841796875
1,1,L2_M1_T1_3,img_2925.jpg,499.2024230957031,202.0841217041016
1,1,L2_M1_T1_3,img_2970.jpg,493.7230529785156,171.82907104492188
0,0,L2_M1_T1_4,img_0.jpg,478.0523681640625,251.96983337402344
0,0,L2_M1_T1_4,img_45.jpg,448.51116943359375,264.76202392578125
1,1,L2_M1_T1_4,img_90.jpg,435.3984375,286.7328796386719
1,1,L2_M1_T1_4,img_135.jpg,443.226806640625,246.9693756103516
1,1,L2_M1_T1_4,img_180.jpg,415.9182434082031,228.4826202392578
1,1,L2_M1_T1_4,img_225.jpg,466.1759643554688,230.7674865722656
1,1,L2_M1_T1_4,img_270.jpg,476.9624633789063,283.7242126464844
1,1,L2_M1_T1_4,img_315.jpg,478.6050720214844,210.22483825683597
1,1,L2_M1_T1_4,img_360.jpg,520.4751586914062,223.27667236328125
1,1,L2_M1_T1_4,img_405.jpg,458.424072265625,207.3580017089844
0,0,L2_M1_T1_4,img_450.jpg,478.85748291015625,230.9225006103516
1,1,L2_M1_T1_4,img_495.jpg,465.767333984375,283.1070861816406
1,1,L2_M1_T1_4,img_540.jpg,463.1294555664063,214.79180908203125
1,1,L2_M1_T1_4,img_585.jpg,484.0018310546875,209.7558441162109
1,1,L2_M1_T1_4,img_630.jpg,480.5017700195313,220.59796142578125
1,1,L2_M1_T1_4,img_675.jpg,501.85748291015625,215.9449615478516
1,1,L2_M1_T1_4,img_720.jpg,480.3733520507813,203.96652221679688
0,0,L2_M1_T1_4,img_765.jpg,500.1648559570313,222.30303955078125
0,0,L2_M1_T1_4,img_810.jpg,489.5172119140625,210.2467041015625
0,0,L2_M1_T1_4,img_855.jpg,477.70263671875,218.37147521972656
1,1,L2_M1_T1_4,img_900.jpg,455.6925659179688,263.4783935546875
1,1,L2_M1_T1_4,img_945.jpg,465.4309692382813,204.17857360839844
1,1,L2_M1_T1_4,img_990.jpg,465.710693359375,181.38577270507807
0,0,L2_M1_T1_4,img_1035.jpg,478.4747619628906,196.7850799560547
1,1,L2_M1_T1_4,img_1080.jpg,490.0402221679688,238.32003784179688
1,1,L2_M1_T1_4,img_1125.jpg,467.7786560058594,295.0794677734375
1,1,L2_M1_T1_4,img_1170.jpg,442.7102661132813,256.36932373046875
1,1,L2_M1_T1_4,img_1215.jpg,503.2432861328125,238.5860748291016
0,0,L2_M1_T1_4,img_1260.jpg,499.1693420410156,245.2769470214844
1,1,L2_M1_T1_4,img_1305.jpg,476.5013427734375,212.2139587402344
1,1,L2_M1_T1_4,img_1350.jpg,471.3440551757813,232.59912109375
0,0,L2_M1_T1_4,img_1395.jpg,502.2386169433594,234.8655548095703
1,1,L2_M1_T1_4,img_1440.jpg,463.3094177246094,232.34710693359372
1,1,L2_M1_T1_4,img_1485.jpg,482.5196838378906,216.67770385742188
1,1,L2_M1_T1_4,img_1530.jpg,479.2610778808594,198.88629150390625
0,0,L2_M1_T1_4,img_1575.jpg,477.966796875,206.98228454589844
0,0,L2_M1_T1_4,img_1620.jpg,480.1243286132813,203.2932586669922
1,1,L2_M1_T1_4,img_1665.jpg,486.6127014160156,239.5235137939453
1,1,L2_M1_T1_4,img_1710.jpg,460.4811401367188,278.8617858886719
1,1,L2_M1_T1_4,img_1755.jpg,488.3611450195313,303.18560791015625
0,0,L2_M1_T1_4,img_1800.jpg,456.24853515625,251.84600830078125
1,1,L2_M1_T1_4,img_1845.jpg,450.6817932128906,227.13612365722656
1,1,L2_M1_T1_4,img_1890.jpg,453.2768859863281,214.763916015625
0,0,L2_M1_T1_4,img_1935.jpg,426.6571044921875,208.3935546875
1,1,L2_M1_T1_4,img_1980.jpg,459.6754150390625,293.7765808105469
1,1,L2_M1_T1_4,img_2025.jpg,460.1435241699219,202.16928100585935
1,1,L2_M1_T1_4,img_2070.jpg,440.7120361328125,215.71304321289065
1,1,L2_M1_T1_4,img_2115.jpg,471.1964721679688,187.0130920410156
1,1,L2_M1_T1_4,img_2160.jpg,470.6262512207031,234.5636138916016
0,0,L2_M1_T1_4,img_2205.jpg,474.5824890136719,191.6788482666016
1,1,L2_M1_T1_4,img_2250.jpg,465.90478515625,238.41981506347656
0,0,L2_M1_T1_4,img_2295.jpg,463.0484619140625,244.104248046875
1,1,L2_M1_T1_4,img_2340.jpg,484.2562255859375,228.00689697265625
1,1,L2_M1_T1_4,img_2385.jpg,451.2708435058594,216.4929351806641
0,0,L2_M1_T1_4,img_2430.jpg,480.5764770507813,255.0880126953125
0,0,L2_M1_T1_4,img_2475.jpg,439.33697509765625,196.1217498779297
1,1,L2_M1_T1_4,img_2520.jpg,470.9786987304688,286.5928039550781
1,1,L2_M1_T1_4,img_2565.jpg,419.9830017089844,246.4839324951172
0,0,L2_M1_T1_4,img_2610.jpg,444.3645324707031,233.7948455810547
0,0,L2_M1_T1_4,img_2655.jpg,467.1666870117188,248.0652313232422
1,1,L2_M1_T1_4,img_2700.jpg,468.5157775878906,246.2235107421875
1,1,L2_M1_T1_4,img_2745.jpg,472.6249694824219,228.2071075439453
1,1,L2_M1_T1_4,img_2790.jpg,459.2107849121094,288.8123474121094
1,1,L2_M1_T1_4,img_2835.jpg,447.7969970703125,228.0222625732422
1,1,L2_M1_T1_4,img_2880.jpg,474.85394287109375,219.12586975097656
0,0,L2_M1_T1_4,img_2925.jpg,516.210693359375,236.4440155029297
1,1,L2_M1_T1_4,img_2970.jpg,476.4237976074219,256.6266174316406
0,0,L2_M1_T1_5,img_0.jpg,494.5902099609375,234.4919586181641
0,0,L2_M1_T1_5,img_45.jpg,487.1421508789063,213.5818634033203
0,1,L2_M1_T1_5,img_90.jpg,482.5828552246094,244.06202697753903
1,0,L2_M1_T1_5,img_135.jpg,479.0633239746094,241.99766540527344
1,1,L2_M1_T1_5,img_180.jpg,468.687255859375,221.71380615234372
1,0,L2_M1_T1_5,img_225.jpg,486.9427795410156,237.8917388916016
1,1,L2_M1_T1_5,img_270.jpg,481.70550537109375,282.9960021972656
1,1,L2_M1_T1_5,img_315.jpg,485.9340515136719,233.94798278808597
1,1,L2_M1_T1_5,img_360.jpg,501.2857666015625,211.88314819335935
1,1,L2_M1_T1_5,img_405.jpg,487.541748046875,278.9129943847656
1,1,L2_M1_T1_5,img_450.jpg,485.4832763671875,241.0415954589844
1,1,L2_M1_T1_5,img_495.jpg,459.1848449707031,218.40573120117188
1,1,L2_M1_T1_5,img_540.jpg,487.5314331054688,201.3900451660156
1,1,L2_M1_T1_5,img_585.jpg,474.0845336914063,275.4804382324219
1,1,L2_M1_T1_5,img_630.jpg,465.5324401855469,222.77801513671875
1,1,L2_M1_T1_5,img_675.jpg,478.9508972167969,190.5012359619141
1,1,L2_M1_T1_5,img_720.jpg,498.7486267089844,201.9226837158203
1,1,L2_M1_T1_5,img_765.jpg,472.6563720703125,232.8560028076172
1,0,L2_M1_T1_5,img_810.jpg,508.97174072265625,223.0499725341797
1,1,L2_M1_T1_5,img_855.jpg,530.9326171875,179.86508178710938
0,0,L2_M1_T1_5,img_900.jpg,526.0663452148438,204.9537506103516
0,0,L2_M1_T1_5,img_945.jpg,512.913330078125,214.55584716796875
1,1,L2_M1_T1_5,img_990.jpg,529.0912475585938,218.2932891845703
1,1,L2_M1_T1_5,img_1035.jpg,555.459228515625,186.7701568603516
1,1,L2_M1_T1_5,img_1080.jpg,569.1864013671875,189.62632751464844
0,0,L2_M1_T1_5,img_1125.jpg,484.5569763183594,222.0443572998047
1,1,L2_M1_T1_5,img_1170.jpg,442.8309631347656,202.82801818847656
1,1,L2_M1_T1_5,img_1215.jpg,435.5698547363281,191.5961761474609
1,1,L2_M1_T1_5,img_1260.jpg,458.8974304199219,291.5248718261719
1,1,L2_M1_T1_5,img_1305.jpg,427.78076171875,235.9050750732422
1,1,L2_M1_T1_5,img_1350.jpg,449.8782653808594,222.89356994628903
1,1,L2_M1_T1_5,img_1395.jpg,493.9119567871094,278.6346740722656
1,1,L2_M1_T1_5,img_1440.jpg,534.5137329101562,216.66563415527344
1,1,L2_M1_T1_5,img_1485.jpg,489.3410339355469,199.8827972412109
1,1,L2_M1_T1_5,img_1530.jpg,498.1369323730469,231.88949584960935
1,1,L2_M1_T1_5,img_1575.jpg,480.0968933105469,246.1410675048828
1,1,L2_M1_T1_5,img_1620.jpg,515.9742431640625,230.443359375
0,0,L2_M1_T1_5,img_1665.jpg,511.958984375,239.16900634765625
1,1,L2_M1_T1_5,img_1710.jpg,459.489990234375,204.4376220703125
1,1,L2_M1_T1_5,img_1755.jpg,471.3296203613281,201.12879943847656
1,1,L2_M1_T1_5,img_1800.jpg,528.7994384765625,179.04159545898438
1,1,L2_M1_T1_5,img_1845.jpg,493.7962646484375,209.656494140625
0,0,L2_M1_T1_5,img_1890.jpg,503.522216796875,212.6746063232422
0,0,L2_M1_T1_5,img_1935.jpg,517.5845336914062,242.61534118652344
1,1,L2_M1_T1_5,img_1980.jpg,492.597412109375,232.79074096679688
